id_from;id_to;travel_time
928;44293;2.7
929;930;6.6
929;29998;4.8
930;931;9.2
931;932;4.0
931;48799;11.4
932;933;6.9
933;48799;4.9
933;48798;3.6
934;44539;6.8
935;48800;3.2
935;934;2.8
936;462;24.6
937;53717;7.5
937;48800;12.9
938;917;7.0
939;937;23.7
940;939;5.9
940;44375;25.4
941;940;5.4
942;943;6.0
942;48796;13.6
943;30588;3.2
944;945;3.5
944;64914;3.7
945;41191;22.0
946;30295;1.0
947;948;2.9
947;44346;4.5
948;942;20.6
949;44594;1.8
949;950;4.3
950;21588;2.5
950;21586;1.1
951;947;5.3
952;48382;2.9
952;951;2.8
953;954;4.6
953;48382;11.2
954;952;6.7
955;956;23.2
956;920;4.9
956;48801;12.6
957;958;3.8
957;50874;8.9
958;953;34.9
959;957;4.6
960;961;5.4
960;959;4.9
961;21587;1.1
961;44272;2.9
962;48802;1.9
962;41193;5.7
963;964;4.5
963;961;10.8
964;960;5.2
965;973;30.3
966;965;3.5
966;53726;0.9
967;64840;7.6
968;48803;2.5
968;967;3.0
969;923;5.0
970;971;5.4
970;48803;12.5
971;968;7.6
972;41194;15.9
973;922;5.4
973;44634;11.5
974;44331;6.7
974;44329;0.8
975;963;28.7
976;48804;2.8
976;44690;6.2
977;978;6.2
978;30451;17.8
978;979;3.8
979;970;12.1
980;66617;1.0
981;982;3.7
981;984;16.4
982;983;9.6
983;984;4.2
983;48805;11.2
984;30077;4.4
985;30457;1.7
986;48806;1.5
986;30458;2.2
987;925;4.0
988;30455;15.2
988;989;5.2
989;464;4.1
990;18980;10.5
991;9614;21.7
992;1020;6.9
992;993;7.6
993;53763;20.8
994;53763;4.7
994;996;17.9
995;996;6.3
995;991;20.1
996;19037;10.4
997;29475;24.2
998;279;14.4
999;1000;2.6
1000;38580;7.6
1001;1942;32.3
1001;9539;10.9
1002;68463;9.9
1002;1003;12.0
1003;38582;8.7
1003;38581;10.9
1004;596;13.4
1004;1005;11.3
1005;800;4.7
1005;1004;11.3
1006;49404;6.1
1007;1081;8.0
1007;1080;23.0
1008;56549;10.6
1009;1017;8.4
1010;1011;1.0
1010;50558;5.1
1011;1012;21.9
1011;1013;9.0
1012;1011;21.9
1012;38926;9.7
1013;45584;8.5
1013;42934;4.9
1014;1013;1.2
1014;1010;9.0
1015;8430;24.1
1016;1014;21.8
1016;1017;16.7
1017;1024;13.4
1017;1008;7.3
1018;1015;4.6
1018;1019;16.9
1019;994;3.8
1020;42877;7.6
1020;1021;27.3
1021;41799;9.5
1021;1022;14.6
1021;1020;27.3
1022;41798;13.0
1022;1023;5.3
1023;1008;32.3
1023;40985;3.9
1024;1025;10.9
1024;1010;7.7
1025;1007;3.2
1026;8862;9.7
1026;68700;7.9
1027;1028;28.6
1028;1031;22.4
1028;38687;20.1
1029;25444;13.4
1030;1031;1.8
1030;43086;2.5
1031;53302;16.0
1032;23867;5.1
1033;60636;2.4
1034;1035;5.2
1034;992;18.7
1035;43332;19.5
1036;1037;8.8
1036;49117;6.5
1037;1049;7.0
1037;1032;8.4
1038;1033;4.0
1038;60637;7.6
1039;65027;9.1
1040;2595;14.4
1041;52277;5.5
1042;1040;13.8
1042;68737;0.4
1043;68738;1.1
1043;1046;6.0
1044;18247;1.4
1045;1047;27.3
1045;18216;14.9
1046;20084;8.0
1047;23865;6.0
1047;1053;10.6
1048;48315;3.1
1048;18209;5.3
1049;45118;9.5
1050;42747;26.9
1050;171;33.6
1051;1052;10.8
1052;1891;4.2
1052;42747;11.5
1053;56759;4.5
1053;42747;9.0
1054;2467;8.1
1054;1055;16.3
1055;1065;8.0
1056;1060;1.1
1056;59410;5.7
1057;372;1.8
1057;60617;15.3
1058;60542;2.6
1059;1058;9.8
1060;1054;7.2
1060;2469;0.9
1061;1142;6.9
1062;60542;13.3
1063;1062;10.2
1063;1143;11.7
1064;1122;12.5
1064;1063;7.4
1065;1064;5.9
1065;18291;2.9
1066;68291;1.5
1066;1075;4.8
1067;1075;93.1
1068;1069;6.2
1068;2474;15.5
1069;1070;12.9
1070;1071;16.4
1071;1072;12.5
1072;1073;6.3
1073;68778;5.4
1074;68777;1.4
1074;1075;21.3
1075;1066;4.8
1075;1067;93.1
1075;1074;21.3
1076;1070;6.9
1076;1069;14.5
1077;2479;7.7
1077;1078;16.5
1077;1078;33.3
1078;2476;4.9
1078;68903;15.5
1079;1076;21.5
1079;1072;12.5
1079;1071;10.6
1080;1109;44.0
1080;1088;25.5
1080;1007;23.0
1081;1087;7.5
1081;1008;4.8
1082;1087;5.5
1082;1083;18.4
1082;1084;5.8
1083;1082;18.4
1083;41800;13.3
1083;41796;9.9
1084;41796;7.7
1084;41795;11.0
1084;1082;5.8
1085;1087;25.2
1085;41795;19.4
1085;1086;11.9
1086;1085;11.9
1087;1082;5.5
1087;1081;7.5
1087;1085;25.2
1088;1099;11.0
1088;1097;36.3
1088;1080;25.5
1089;42070;5.3
1090;12099;8.0
1090;21210;8.6
1091;4070;11.7
1091;1092;6.1
1092;41355;29.6
1092;17864;18.5
1093;42070;19.9
1093;8432;10.8
1093;64983;8.3
1094;1095;6.0
1094;41786;17.4
1094;41788;11.0
1095;8434;3.1
1095;41787;8.0
1095;1094;6.0
1095;1096;7.8
1096;1095;7.8
1097;68296;6.2
1097;1088;36.3
1097;1112;12.6
1098;1099;3.9
1099;1098;3.9
1099;1101;2.7
1099;1088;11.0
1100;1101;7.7
1101;1103;3.6
1101;1100;7.7
1101;1099;2.7
1102;1103;10.1
1103;1105;4.3
1103;1101;3.6
1103;1102;10.1
1104;1105;21.5
1105;42070;3.3
1105;1103;4.3
1105;1104;21.5
1106;41800;9.7
1106;41797;21.0
1106;1107;10.4
1107;1109;18.7
1107;1108;16.5
1107;1106;10.4
1108;1114;2.5
1108;41793;9.0
1108;1107;16.5
1109;1107;18.7
1109;1080;44.0
1109;1111;10.4
1110;1111;19.7
1111;1112;4.2
1111;1110;19.7
1111;1109;10.4
1112;1111;4.2
1112;1115;2.0
1112;1097;12.6
1113;1114;9.6
1113;41803;19.9
1113;41794;24.3
1114;1108;2.5
1114;1113;9.6
1114;41792;4.6
1115;1112;2.0
1115;41803;14.9
1115;41791;5.0
1116;1117;27.4
1116;41799;8.8
1116;41792;15.0
1117;1116;27.4
1117;1118;16.8
1117;41792;14.1
1118;41789;4.2
1118;1119;8.9
1118;1117;16.8
1119;41794;3.5
1119;1118;8.9
1119;41789;12.5
1120;1121;5.5
1121;8434;9.7
1121;1120;5.5
1121;41789;16.5
1122;2466;11.0
1122;1143;4.4
1122;1055;8.9
1123;1141;9.8
1123;40473;2.2
1124;38711;2.0
1124;38714;5.3
1125;1258;4.4
1125;114;11.2
1126;393;6.2
1127;1128;13.7
1127;19107;13.2
1128;1130;10.3
1128;128;25.9
1129;1130;22.1
1129;1127;14.2
1129;21508;15.1
1130;1131;25.8
1130;1133;11.0
1131;129;5.1
1131;116;14.3
1132;1663;3.6
1133;21454;2.9
1133;50451;7.6
1134;42372;4.8
1135;119;22.3
1135;6640;3.7
1136;131;26.6
1136;59139;12.5
1137;19107;4.4
1137;1128;11.0
1138;21451;6.7
1138;1137;12.5
1139;21501;11.9
1139;4064;12.0
1139;21473;10.6
1140;38713;3.6
1141;42370;11.3
1141;21509;13.6
1142;1062;11.6
1142;1059;8.1
1143;1061;7.1
1144;1145;11.0
1145;1150;33.6
1145;1146;35.6
1146;1147;12.4
1147;1150;66.6
1147;1146;12.4
1148;64346;0.4
1149;1144;3.9
1149;23059;29.6
1150;1264;8.9
1151;1152;16.6
1152;2571;10.8
1153;82;9.7
1153;1154;123.0
1154;2584;57.7
1154;2584;31.8
1154;1153;123.0
1155;18184;4.9
1156;69;101.6
1156;74;29.1
1157;20131;3.5
1157;1158;7.0
1157;20130;24.7
1158;1156;5.4
1158;64989;68.6
1159;1157;34.2
1159;74;13.2
1160;18420;6.0
1161;18422;3.6
1161;4178;24.2
1162;29228;1.3
1162;63045;0.9
1163;44340;8.6
1163;1201;3.5
1164;1651;4.0
1164;20320;6.4
1165;63061;1.7
1165;20870;31.6
1166;1181;20.1
1167;1168;8.5
1168;662;35.5
1168;1169;19.5
1169;20870;1.9
1169;72;37.8
1169;1170;5.1
1170;1182;1.9
1170;1171;10.4
1171;1184;15.6
1171;94;17.6
1172;29843;5.5
1172;2138;5.0
1173;50511;4.6
1173;29841;19.6
1174;42620;5.3
1174;50512;2.8
1175;29844;33.5
1175;1177;8.1
1176;1179;5.2
1176;65031;26.6
1177;1178;5.4
1177;1180;2.4
1178;382;11.2
1179;2700;5.6
1180;1176;7.7
1181;63061;32.8
1182;1181;1.9
1182;1186;20.2
1183;1186;1.3
1183;1187;1.0
1184;1183;14.5
1185;18404;10.5
1186;1166;1.4
1186;65030;0.5
1187;1955;22.8
1187;1185;20.6
1188;1191;4.3
1188;1189;6.8
1189;380;14.3
1190;1189;3.4
1190;1191;6.5
1191;2125;5.0
1192;1194;6.1
1193;29837;3.3
1194;1193;16.3
1194;53375;9.4
1195;29839;4.2
1196;1193;9.4
1196;53375;16.0
1197;1217;30.2
1198;378;6.1
1199;1198;7.0
1199;1192;7.0
1200;50482;2.9
1200;1207;2.1
1201;379;16.8
1202;6644;9.2
1203;43946;0.6
1203;2128;10.0
1204;6889;16.9
1204;53687;17.4
1205;1216;5.2
1206;20871;1.7
1206;43417;6.2
1207;1199;6.7
1207;1205;2.8
1207;50482;2.6
1208;1214;3.1
1208;1206;1.5
1209;18186;17.1
1210;1211;7.5
1210;20890;26.6
1211;1212;1.2
1211;2126;12.6
1212;54272;5.6
1212;1983;6.3
1213;50479;0.8
1213;50480;1.4
1214;1215;0.8
1215;50481;1.1
1215;15676;6.4
1215;1242;10.9
1216;50479;1.2
1216;1215;1.1
1216;43091;0.9
1217;1216;1.2
1217;1213;1.0
1218;64955;1.8
1218;1220;1.9
1219;52179;2.1
1219;1220;1.1
1220;52180;2.6
1221;1222;1.4
1221;44528;12.2
1222;25309;11.0
1223;1225;5.2
1223;1195;4.5
1224;1225;3.2
1224;43090;9.1
1224;1195;18.4
1225;1218;7.2
1226;1228;1.4
1226;1230;8.4
1227;60269;0.8
1227;25503;1.6
1227;25504;2.1
1228;25505;8.6
1228;1229;1.5
1229;1233;8.2
1229;1208;9.5
1230;2120;3.0
1230;53686;21.9
1231;25506;14.3
1231;1235;8.7
1232;41420;2.8
1233;1240;5.6
1234;48134;8.5
1234;1227;5.9
1235;1234;1.1
1235;1238;4.4
1236;1237;2.2
1237;1846;9.0
1237;17872;3.0
1238;1239;0.9
1238;1655;5.2
1239;48135;7.0
1239;1234;4.3
1240;1241;13.1
1240;1653;6.5
1241;1242;6.5
1241;1208;14.4
1242;20320;3.6
1242;1651;7.0
1243;62028;0.4
1244;56736;17.5
1244;997;4.5
1245;1246;9.4
1246;53687;2.0
1246;1245;9.4
1246;55385;18.7
1247;408;12.1
1248;40477;9.5
1248;40482;6.4
1249;59411;9.7
1249;40481;8.3
1250;1843;7.6
1250;4154;1.1
1251;1252;3.1
1251;649;3.0
1252;1253;9.1
1252;4155;9.9
1253;40644;10.6
1253;2110;7.7
1254;65023;0.2
1255;694;86.5
1256;21499;5.1
1257;48525;0.9
1257;425;1.0
1258;19303;20.4
1258;1259;4.4
1259;1256;2.3
1259;40736;3.7
1260;42610;0.7
1260;42611;6.0
1261;1262;22.1
1262;1263;27.1
1262;1263;29.0
1262;1261;22.1
1263;1262;27.1
1263;1262;29.0
1263;1264;18.4
1264;1148;48.4
1264;1263;18.4
1265;42072;27.1
1265;48939;8.9
1265;18566;12.9
1266;18576;7.6
1266;18574;30.3
1267;64813;2.4
1267;18578;2.6
1268;21862;6.7
1268;42843;16.9
1269;8848;19.1
1269;8849;5.2
1270;38797;15.6
1270;18599;6.5
1271;44517;9.7
1271;44900;12.6
1272;18862;13.9
1272;60896;22.0
1272;18861;6.0
1273;38801;2.2
1273;60895;3.0
1274;18585;8.7
1274;59810;1.7
1275;8846;6.5
1275;58950;6.8
1276;42076;1.0
1276;4182;15.6
1277;44899;1.0
1277;2645;11.7
1277;50419;15.2
1278;18462;0.7
1278;65211;6.7
1279;8845;2.5
1280;8852;3.6
1280;18488;19.0
1281;20096;9.8
1281;1282;9.5
1282;20089;4.6
1282;42761;19.0
1283;6648;2.2
1284;42080;5.9
1285;1283;31.0
1286;20092;1.3
1286;42490;4.1
1287;38796;25.6
1287;44905;7.9
1288;18608;20.7
1288;18611;4.9
1289;43554;3.7
1289;55081;1.2
1290;64768;0.8
1290;19191;8.1
1291;18115;6.8
1291;18129;14.5
1292;6657;8.6
1293;22783;0.7
1293;1294;10.8
1294;42768;5.4
1294;1299;10.8
1295;18875;11.1
1296;24280;2.7
1297;18885;3.6
1298;18904;1.7
1298;18883;6.9
1299;1300;33.7
1299;18581;4.5
1300;18244;30.8
1300;24132;11.7
1301;25518;8.1
1301;1293;9.7
1302;18901;1.8
1303;1297;4.6
1303;18650;4.4
1303;18649;5.4
1304;21875;9.1
1304;24137;14.2
1305;21420;0.7
1305;1308;6.0
1306;18591;3.7
1307;26476;8.6
1307;18889;18.7
1308;63329;0.5
1308;21860;3.9
1309;26481;3.8
1309;26483;7.7
1310;20891;3.1
1310;18465;3.5
1310;26472;4.6
1311;38531;2.1
1311;26502;12.0
1311;38530;2.9
1312;49311;1.4
1312;38809;16.0
1313;26478;13.0
1313;44565;27.5
1313;41437;6.0
1314;42158;51.1
1314;23;22.4
1315;40796;11.5
1316;10899;8.6
1317;1316;7.6
1317;50449;6.7
1318;42501;9.4
1318;1317;2.8
1319;62053;0.7
1319;25569;1.4
1320;42944;2.6
1320;25559;31.5
1320;2104;4.8
1321;2103;9.8
1321;40616;4.9
1322;40491;4.8
1322;4063;14.3
1323;1322;4.9
1323;40490;17.2
1324;21459;10.5
1324;40485;20.9
1325;47080;3.1
1325;47121;21.1
1326;47006;3.0
1326;47056;20.9
1327;47039;17.2
1327;46987;6.5
1328;28510;30.2
1328;46951;6.9
1329;28489;6.8
1329;28482;6.7
1330;44519;7.1
1330;4184;1.3
1331;49249;23.8
1331;8900;8.1
1332;40640;6.4
1332;8895;3.9
1333;4192;3.2
1334;2684;4.5
1335;18893;7.1
1335;2686;1.2
1336;18890;21.3
1336;18222;0.9
1337;1343;9.1
1338;827;26.3
1339;1394;88.1
1340;46533;30.6
1340;1337;5.1
1341;46535;1.8
1341;46534;1.4
1342;1341;0.9
1342;46532;1.9
1343;1344;10.8
1343;1338;11.2
1344;1338;9.3
1344;1345;14.7
1345;1346;2.6
1345;1344;14.7
1346;1350;34.1
1347;1345;3.5
1347;1346;2.4
1348;1390;10.2
1349;1347;55.4
1349;1350;33.1
1350;18428;12.8
1351;18431;40.6
1352;1351;6.9
1352;18425;5.9
1353;1366;6.9
1353;50513;5.8
1354;1355;18.4
1354;1356;1.9
1355;1357;1.5
1355;46535;56.2
1356;1354;1.9
1356;18435;16.4
1357;1356;18.4
1357;1361;17.2
1357;1355;1.5
1358;68447;1.5
1358;68448;1.2
1359;1365;19.2
1359;1360;4.6
1360;18429;51.5
1361;1357;17.2
1361;1363;31.8
1361;1362;13.8
1362;1364;18.7
1362;1367;41.4
1362;42943;2.9
1362;1361;13.8
1363;1361;31.8
1364;1362;18.7
1364;68448;18.9
1364;1365;32.0
1365;1364;32.0
1365;63087;13.5
1366;1349;43.4
1367;20013;5.1
1367;59615;8.6
1367;1362;41.4
1368;29212;3.3
1368;29215;2.1
1369;1348;13.8
1369;1381;14.0
1370;1369;8.5
1371;1370;12.4
1371;1372;6.4
1372;50517;8.9
1373;1370;6.9
1373;1372;7.4
1374;1373;1.5
1375;1374;5.5
1375;55841;48.4
1376;1375;3.5
1377;1376;41.5
1377;1397;1.8
1378;1396;4.9
1379;1378;8.4
1379;1380;4.9
1380;50516;10.1
1381;1393;1.8
1382;29214;4.3
1383;43175;0.8
1384;1385;41.3
1385;18103;13.5
1386;62253;3.1
1387;68749;27.1
1388;1389;21.5
1388;447;8.3
1389;1386;8.8
1389;1387;5.7
1390;50513;11.1
1390;1366;6.6
1391;1392;10.9
1391;37352;36.1
1392;29215;3.8
1392;1393;6.8
1393;1382;11.1
1394;1382;15.6
1394;1402;3.7
1395;159;14.8
1396;1377;5.6
1396;41837;75.4
1396;68460;1.4
1397;68460;5.6
1398;1378;1.7
1398;1380;7.8
1399;1400;22.6
1400;1401;10.7
1400;1401;5.1
1401;1379;8.2
1402;29213;18.9
1402;62252;14.6
1403;1395;2.7
1404;29213;6.8
1404;50463;9.1
1405;45601;3.0
1405;45597;7.1
1406;42385;28.9
1406;1403;58.6
1407;64733;11.1
1407;45426;4.6
1408;1421;41.9
1408;1420;11.4
1409;1415;13.9
1409;1458;12.7
1410;1407;6.7
1411;1410;38.5
1411;42395;16.6
1412;1413;11.5
1413;42392;23.3
1413;1414;3.6
1414;1411;8.1
1415;1416;11.2
1416;2482;10.8
1416;2483;11.3
1417;1415;15.0
1417;45425;18.2
1418;48685;4.8
1418;1419;17.5
1419;1418;17.5
1419;42381;4.1
1420;4268;63.4
1420;43113;33.4
1421;1422;12.8
1422;4263;31.8
1422;4120;2.6
1422;64746;17.8
1423;45385;3.7
1423;1596;6.2
1423;1424;2.0
1424;1599;0.9
1425;17488;5.3
1425;50403;3.8
1426;1609;1.8
1426;1427;2.6
1427;64819;12.4
1428;1454;16.4
1429;17170;6.3
1430;17200;8.6
1430;43192;5.9
1431;1432;18.9
1431;4111;29.4
1432;1457;4.0
1432;1433;3.9
1433;1434;6.7
1434;17691;6.6
1434;1435;5.4
1435;64819;3.2
1435;1436;3.0
1436;48020;1.2
1437;48021;1.0
1437;1605;3.3
1438;4249;3.2
1438;1423;4.9
1439;1438;5.4
1440;1439;4.1
1441;40463;21.4
1442;1459;18.6
1442;43137;4.1
1443;43136;2.2
1443;1442;5.1
1444;1433;5.0
1444;1457;2.4
1445;17579;8.5
1445;1431;6.8
1446;17573;11.0
1446;18101;14.4
1447;40460;0.8
1448;17138;1.4
1449;1450;0.9
1449;17164;20.3
1450;5383;1.9
1450;1428;8.3
1451;1452;1.8
1451;1428;6.8
1452;68458;1.4
1452;1451;1.8
1453;40462;2.0
1453;19919;2.5
1454;1448;4.1
1454;17131;3.6
1455;43148;1.3
1455;22061;1.9
1456;43150;1.3
1456;64817;1.8
1457;17608;1.3
1458;64733;3.0
1458;45426;14.8
1459;1442;18.6
1459;43088;2.2
1460;17458;13.3
1460;43089;2.1
1461;18106;1.6
1461;5435;1.0
1461;1462;28.8
1462;17435;2.4
1462;17454;16.3
1462;1461;28.8
1463;17547;10.6
1463;1464;7.6
1464;4200;2.6
1464;1465;12.6
1464;1463;7.6
1465;1463;5.8
1465;1466;20.0
1466;17640;20.9
1466;19874;16.4
1466;1465;20.0
1467;47688;13.7
1467;68443;6.0
1468;17439;4.4
1468;1472;3.5
1469;62615;0.6
1469;17439;19.3
1470;62615;44.6
1470;17158;12.2
1470;1471;43.5
1471;1476;10.3
1471;1470;43.5
1471;19890;149.5
1472;1467;6.8
1472;17442;13.7
1473;68442;1.4
1473;1468;18.3
1474;5381;9.3
1474;45595;4.3
1474;1475;10.3
1474;1476;16.1
1475;17164;2.4
1475;19878;10.0
1475;1474;10.3
1476;1471;10.3
1476;5380;8.6
1476;1474;16.1
1477;68459;2.1
1477;17133;72.4
1477;19938;34.9
1478;1479;20.4
1478;19919;25.2
1478;18063;19.1
1479;1480;2.5
1479;1478;20.4
1480;1481;14.9
1481;1482;3.2
1481;1487;2.6
1482;1483;6.0
1482;1487;3.2
1483;1482;6.0
1483;19914;13.4
1483;1617;13.7
1484;19914;0.9
1484;1616;16.0
1484;1485;9.6
1485;1616;24.6
1485;1486;11.3
1485;1484;9.6
1486;1627;10.6
1486;1611;44.3
1486;1485;11.3
1487;1488;1.4
1488;19906;4.9
1488;1489;10.6
1489;17743;9.1
1490;17422;18.2
1490;1491;5.4
1491;1497;6.4
1491;17424;12.3
1491;17277;7.0
1492;40713;2.7
1492;1493;4.1
1493;1523;1.0
1493;40713;4.5
1494;17628;9.4
1494;1495;3.0
1495;1496;10.0
1495;17424;6.0
1496;1497;2.2
1496;17630;9.4
1497;17622;9.2
1498;4160;11.5
1499;1510;2.0
1499;1500;1.5
1500;52268;2.2
1501;1500;2.0
1501;1510;2.1
1502;17613;8.9
1502;17627;8.6
1502;17615;13.4
1503;17618;9.4
1503;17625;8.8
1503;1502;14.2
1504;48125;1.8
1504;48126;13.9
1505;17682;0.6
1506;1518;1.5
1506;69298;1.9
1507;63097;1.7
1507;64314;10.2
1508;1601;1.6
1508;68444;0.8
1508;1507;14.9
1509;1600;8.7
1509;1508;6.8
1510;1494;12.7
1511;1512;18.4
1512;17616;2.3
1512;64320;3.2
1513;17614;8.9
1513;17612;15.5
1514;1505;11.2
1514;1515;9.0
1515;64315;5.7
1516;19725;21.2
1516;29759;6.8
1517;40459;3.6
1517;4122;3.4
1518;69299;0.3
1518;1515;4.5
1519;17411;7.2
1519;1520;1.9
1520;17737;15.1
1520;1519;1.9
1520;1521;1.3
1521;17736;2.5
1522;1528;4.2
1522;1527;3.1
1523;17282;11.1
1523;1493;1.0
1523;17283;9.2
1523;17287;12.1
1524;1549;2.2
1524;17287;12.1
1525;68438;0.6
1525;17409;0.6
1526;43143;2.5
1526;1535;2.5
1527;1528;3.5
1527;17713;12.6
1528;1529;3.6
1529;68439;4.8
1529;17414;10.1
1530;17397;1.8
1530;68609;0.9
1530;17409;15.3
1531;1532;4.2
1531;17771;3.5
1531;1560;20.9
1532;17757;15.5
1532;17767;2.3
1532;1531;4.2
1533;17773;1.2
1533;17760;2.3
1533;17759;20.2
1534;43224;50.9
1534;15632;4.6
1534;17763;5.7
1535;17416;1.0
1536;17417;3.6
1536;43185;3.5
1537;19864;0.4
1538;1526;6.4
1538;17741;87.7
1539;1538;17.3
1540;68475;1.1
1540;17744;28.2
1541;1537;2.2
1541;43142;3.0
1542;18030;2.8
1542;18028;3.0
1543;1526;1.9
1543;64756;19.4
1544;68476;2.8
1544;1539;2.9
1545;17288;8.1
1545;19761;7.4
1545;43188;17.1
1545;59827;9.3
1546;19764;2.5
1546;68405;0.8
1547;43188;0.9
1547;43189;1.0
1548;1524;4.1
1548;1547;5.0
1548;1550;31.0
1549;1548;3.1
1549;1524;2.2
1549;17411;6.8
1550;20015;5.4
1550;17410;9.2
1550;1548;31.0
1550;17402;7.4
1551;20015;15.5
1551;17399;11.4
1551;1552;18.8
1551;17398;13.5
1552;1565;2.7
1552;1564;2.0
1552;1551;18.8
1553;17816;5.3
1553;1554;2.0
1554;17767;2.6
1554;48022;1.8
1555;17816;3.4
1555;1560;4.6
1555;1556;8.5
1556;1557;9.6
1556;17801;9.3
1556;1555;8.5
1557;1556;9.6
1557;64441;9.7
1557;1568;6.6
1558;64440;1.0
1558;17809;9.8
1558;17400;3.7
1559;17809;6.2
1559;15627;13.9
1560;1561;1.4
1560;1555;4.6
1560;1531;20.9
1561;1562;5.2
1561;1560;1.4
1561;1569;8.8
1562;1563;2.1
1562;1561;5.2
1563;1564;7.2
1563;1562;2.1
1563;17398;27.9
1564;1552;2.0
1564;1563;7.2
1564;1568;6.9
1565;1566;4.7
1565;1552;2.7
1566;44623;10.6
1566;1565;4.7
1566;17371;7.6
1566;17392;7.9
1567;44624;5.6
1567;19969;23.3
1567;17385;6.7
1568;1564;6.9
1568;1569;11.2
1568;20039;12.2
1568;1557;6.6
1569;1568;11.2
1569;1562;5.4
1570;15633;16.5
1570;20037;6.6
1570;15617;7.3
1571;52266;0.9
1571;20037;4.5
1571;18097;12.2
1572;18097;9.9
1572;1573;13.9
1573;2486;12.9
1573;15641;14.9
1573;1572;13.9
1574;17750;10.2
1574;17751;8.0
1574;20041;42.0
1575;22074;2.1
1576;45587;14.2
1576;22074;6.7
1576;1577;15.3
1577;5384;1.7
1577;1576;15.3
1578;44619;5.9
1578;1579;2.6
1579;17141;44.2
1579;1447;14.1
1580;1581;2.4
1580;1429;3.4
1581;17169;4.4
1581;17171;17.3
1581;1580;2.4
1582;1583;1.7
1582;17229;19.6
1583;1584;7.2
1584;17982;2.1
1584;20016;25.2
1584;18020;16.1
1585;1586;8.5
1585;17703;8.8
1586;17991;1.3
1587;18022;1.8
1587;18021;1.7
1588;1589;7.8
1589;1582;1.7
1589;1583;1.5
1590;1588;4.1
1590;1585;15.2
1591;1592;29.1
1591;17783;5.4
1591;17784;5.4
1592;43225;1.8
1592;1591;29.1
1593;20032;10.6
1593;18096;25.9
1594;1573;10.8
1594;50470;31.9
1595;17750;7.4
1596;45384;8.8
1596;45383;2.8
1596;1423;6.2
1597;1596;4.2
1597;1598;9.9
1598;4227;3.8
1598;1597;9.9
1598;18100;13.7
1599;18100;8.2
1599;43111;74.6
1600;18083;3.8
1600;1601;10.8
1600;1509;8.7
1601;1600;10.8
1601;1508;1.6
1601;18082;2.5
1602;44616;4.9
1602;19743;13.4
1602;4250;8.0
1603;4270;7.8
1603;19743;8.5
1603;68996;29.2
1604;68996;0.3
1604;68998;0.5
1605;43132;9.5
1605;22078;33.7
1606;1441;2.8
1606;1607;2.6
1607;1441;2.6
1607;1608;4.5
1608;1607;4.5
1608;17611;26.3
1608;1609;26.1
1609;1427;3.0
1609;68490;5.4
1610;1627;5.9
1610;19910;6.0
1611;1486;44.3
1611;1612;14.2
1611;19911;30.4
1612;1611;14.2
1612;18039;43.9
1613;1614;2.0
1614;1610;4.7
1614;1619;4.7
1615;1618;6.7
1615;18043;5.3
1615;1616;18.8
1616;1617;20.3
1616;1485;24.6
1616;1484;16.0
1616;1615;18.8
1617;19906;16.2
1617;1616;20.3
1617;1623;8.4
1617;1483;13.7
1618;50471;9.5
1618;1623;8.6
1618;1622;5.5
1618;1615;6.7
1619;1628;4.2
1619;1620;9.8
1620;64079;4.3
1620;18038;15.5
1621;1625;0.7
1621;68449;0.7
1622;1624;9.0
1622;18049;4.6
1622;1618;5.5
1623;1618;8.6
1623;1624;12.8
1623;1617;8.4
1624;19906;10.9
1624;1622;9.0
1624;1623;12.8
1625;1626;12.8
1625;1610;16.0
1626;1625;12.8
1626;18200;30.0
1626;1627;18.1
1627;1610;5.9
1627;1486;10.6
1627;1626;18.1
1628;1619;4.2
1628;1629;29.7
1628;18040;18.2
1629;1628;29.7
1630;18065;25.3
1630;1631;3.6
1630;18049;24.3
1631;1632;4.5
1631;1630;3.6
1632;18060;18.6
1632;18070;8.4
1632;1631;4.5
1633;68473;1.5
1633;18070;27.7
1634;18587;2.9
1634;1293;18.9
1635;22084;3.1
1635;18871;2.0
1636;20093;3.2
1636;64994;20.2
1637;8853;1.9
1637;1273;19.0
1638;18417;4.9
1638;1641;11.1
1639;65005;14.4
1639;1652;12.5
1640;63060;1.1
1640;43954;14.3
1641;18418;24.4
1641;1644;5.8
1642;1644;9.3
1643;1162;5.8
1644;1640;18.4
1644;1657;15.3
1645;55378;4.1
1645;1693;11.0
1646;1643;1.6
1646;29220;5.9
1647;1860;7.2
1647;6644;6.4
1648;49755;0.4
1648;1649;2.6
1649;42766;1.0
1650;1657;68.1
1650;1640;10.4
1651;15643;0.7
1651;65005;8.8
1652;1653;18.0
1652;1241;6.7
1653;1642;12.6
1653;1654;12.0
1654;1655;1.2
1654;1239;5.3
1655;19639;18.8
1655;1656;11.3
1656;21187;5.5
1657;54266;4.7
1658;29842;8.9
1658;1659;6.7
1658;1660;3.3
1659;29901;10.4
1660;2006;3.3
1660;1658;3.3
1661;384;8.1
1662;1661;3.8
1662;42503;12.2
1663;1125;3.9
1664;1135;5.4
1665;1842;9.3
1665;1682;7.8
1666;1845;19.6
1666;1687;17.4
1667;9644;0.8
1668;40649;10.4
1668;2044;11.7
1668;1669;21.3
1669;1668;21.3
1670;1671;1.1
1670;595;8.1
1671;1672;1.0
1671;594;1.1
