id_from;id_to;travel_length
925;926;78.08
925;53733;791.3
926;41282;1016.52
927;30025;667.17
928;44293;52.91
929;930;108.68
929;29998;92.81
930;931;205.5
931;932;78.23
931;48799;252.83
932;933;134.58
933;48799;52.08
933;48798;70.74
934;44539;131.56
935;48800;33.84
935;934;53.53
936;462;547.52
937;53717;123.6
937;48800;260.54
938;917;135.62
939;937;526.24
940;939;96.63
940;44375;493.88
941;940;104.86
942;943;97.88
942;48796;274.99
943;30588;61.61
944;945;57.74
944;64914;72.85
945;41191;443.8
946;30295;19.22
947;948;47.84
947;44346;86.96
948;942;416.61
949;44594;34.4
949;950;45.67
950;21588;26.27
950;21586;22.73
951;947;103.2
952;48382;30.55
952;951;54.66
953;954;76.2
953;48382;225.48
954;952;129.87
955;956;468.88
956;920;80.81
956;48801;254.64
957;958;61.54
957;50874;173.85
958;953;704.59
959;957;89.59
960;961;57.49
960;959;95.6
961;21587;23.18
961;44272;30.56
962;48802;20.44
962;41193;60.16
963;964;74.52
963;961;218.74
964;960;101.24
965;973;611.16
966;965;57.89
966;53726;18.47
967;64840;148.58
968;48803;26.67
968;967;58.31
969;923;96.47
970;971;88.82
970;48803;251.86
971;968;147.75
972;41194;321.98
973;922;88.53
973;44634;231.79
974;44331;56.77
974;44329;14.7
975;963;578.97
976;48804;29.38
976;44690;120.7
977;978;120.99
978;30451;347.0
978;979;61.63
979;970;243.43
980;66617;20.12
981;982;61.04
981;984;319.63
982;983;194.02
983;984;68.96
983;48805;226.57
984;30077;84.72
985;30457;32.32
986;48806;24.86
986;30458;41.88
987;925;78.17
988;30455;295.33
988;989;84.48
989;464;90.28
990;18980;89.36
991;9614;437.23
992;1020;134.97
992;993;124.52
993;53763;403.5
994;53763;77.24
994;996;348.68
995;996;102.72
995;991;405.18
996;19037;167.77
997;29475;336.5
998;279;122.58
999;1000;42.45
1000;38580;122.71
1001;1942;274.56
1001;9539;137.26
1002;68463;124.56
1002;1003;193.53
1003;38582;92.12
1003;38581;175.44
1004;596;215.71
1004;1005;182.48
1005;800;69.0
1005;1004;182.48
1006;49404;77.2
1007;1081;129.88
1007;1080;195.78
1008;56549;170.88
1009;1017;134.78
1010;1011;15.8
1010;50558;78.71
1011;1012;186.24
1011;1013;139.28
1012;1011;186.24
1012;38926;107.34
1013;45584;132.07
1013;42934;75.09
1014;1013;18.07
1014;1010;139.39
1015;8430;372.3
1016;1014;337.66
1016;1017;142.18
1017;1024;216.86
1017;1008;92.82
1018;1015;70.46
1018;1019;250.38
1019;994;62.89
1020;42877;146.87
1020;1021;345.64
1021;41799;80.72
1021;1022;184.36
1021;1020;345.64
1022;41798;110.4
1022;1023;66.57
1023;1008;407.96
1023;40985;48.68
1024;1025;175.84
1024;1010;124.85
1025;1007;51.89
1026;8862;150.25
1026;68700;122.16
1027;1028;442.9
1028;1031;346.81
1028;38687;311.44
1029;25444;207.73
1030;1031;29.18
1030;43086;38.32
1031;53302;266.89
1032;23867;78.83
1033;60636;36.46
1034;1035;77.56
1034;992;301.55
1035;43332;301.07
1036;1037;136.19
1036;49117;96.41
1037;1049;103.91
1037;1032;129.98
1038;1033;62.46
1038;60637;95.97
1039;65027;140.23
1040;2595;182.57
1041;52277;85.43
1042;1040;174.08
1042;68737;6.44
1043;68738;17.07
1043;1046;88.24
1044;18247;21.71
1045;1047;421.78
1045;18216;231.03
1046;20084;101.56
1047;23865;98.25
1047;1053;164.77
1048;48315;51.06
1048;18209;87.83
1049;45118;146.65
1050;42747;449.17
1050;171;809.87
1051;1052;136.57
1052;1891;35.82
1052;42747;145.58
1053;56759;69.69
1053;42747;132.62
1054;2467;69.11
1054;1055;205.41
1055;1065;100.88
1056;1060;13.76
1056;59410;72.16
1057;372;15.14
1057;60617;170.05
1058;60542;29.13
1059;1058;108.66
1060;1054;90.89
1060;2469;11.56
1061;1142;58.49
1062;60542;147.85
1063;1062;113.49
1063;1143;99.11
1064;1122;106.09
1064;1063;82.01
1065;1064;65.3
1065;18291;32.51
1066;68291;16.18
1066;1075;39.66
1067;1075;791.54
1068;1069;68.44
1068;2474;131.97
1069;1070;143.04
1070;1071;182.07
1071;1072;138.49
1072;1073;70.42
1073;68778;60.4
1074;68777;15.82
1074;1075;177.91
1075;1066;39.66
1075;1067;791.54
1075;1074;177.91
1076;1070;58.34
1076;1069;122.91
1077;2479;47.04
1077;1078;183.17
1077;1078;282.71
1078;2476;41.27
1078;68903;172.36
1079;1076;182.76
1079;1072;106.44
1079;1071;64.57
1080;1109;374.34
1080;1088;216.94
1080;1007;195.78
1081;1087;64.15
1081;1008;77.3
1082;1087;46.52
1082;1083;156.59
1082;1084;49.48
1083;1082;156.59
1083;41800;113.18
1083;41796;84.45
1084;41796;65.14
1084;41795;93.2
1084;1082;49.48
1085;1087;214.46
1085;41795;165.27
1085;1086;101.56
1086;1085;101.56
1087;1082;46.52
1087;1081;64.15
1087;1085;214.46
1088;1099;93.43
1088;1097;308.69
1088;1080;216.94
1089;42070;44.86
1090;12099;101.7
1090;21210;72.72
1091;4070;99.21
1091;1092;77.72
1092;41355;251.18
1092;17864;286.56
1093;42070;169.26
1093;8432;91.87
1093;64983;70.63
1094;1095;51.06
1094;41786;147.66
1094;41788;93.54
1095;8434;26.25
1095;41787;68.27
1095;1094;51.06
1095;1096;66.38
1096;1095;66.38
1097;68296;52.65
1097;1088;308.69
1097;1112;106.96
1098;1099;33.56
1099;1098;33.56
1099;1101;23.32
1099;1088;93.43
1100;1101;65.61
1101;1103;30.26
1101;1100;65.61
1101;1099;23.32
1102;1103;85.61
1103;1105;36.9
1103;1101;30.26
1103;1102;85.61
1104;1105;182.89
1105;42070;27.86
1105;1103;36.9
1105;1104;182.89
1106;41800;82.83
1106;41797;178.84
1106;1107;87.98
1107;1109;158.71
1107;1108;140.54
1107;1106;87.98
1108;1114;21.52
1108;41793;76.29
1108;1107;140.54
1109;1107;158.71
1109;1080;374.34
1109;1111;88.2
1110;1111;167.81
1111;1112;35.87
1111;1110;167.81
1111;1109;88.2
1112;1111;35.87
1112;1115;17.28
1112;1097;106.96
1113;1114;81.85
1113;41803;168.93
1113;41794;206.6
1114;1108;21.52
1114;1113;81.85
1114;41792;38.9
1115;1112;17.28
1115;41803;126.26
1115;41791;42.2
1116;1117;232.79
1116;41799;74.7
1116;41792;127.54
1117;1116;232.79
1117;1118;143.09
1117;41792;119.65
1118;41789;35.3
1118;1119;75.54
1118;1117;143.09
1119;41794;30.11
1119;1118;75.54
1119;41789;106.1
1120;1121;47.1
1121;8434;82.27
1121;1120;47.1
1121;41789;140.2
1122;2466;93.28
1122;1143;37.2
1122;1055;75.97
1123;1141;123.86
1123;40473;36.74
1124;38711;33.05
1124;38714;84.78
1125;1258;89.43
1125;114;180.4
1126;393;100.07
1127;1128;116.14
1127;19107;112.19
1128;1130;87.52
1128;128;219.76
1129;1130;187.51
1129;1127;120.99
1129;21508;128.42
1130;1131;219.22
1130;1133;93.55
1131;129;84.64
1131;116;121.36
1132;1663;72.94
1133;21454;24.42
1133;50451;64.65
1134;42372;41.15
1135;119;189.69
1135;6640;75.12
1136;131;226.38
1136;59139;106.44
1137;19107;70.34
1137;1128;93.76
1138;21451;57.32
1138;1137;106.01
1139;21501;101.07
1139;4064;101.83
1139;21473;90.08
1140;38713;30.32
1141;42370;96.35
1141;21509;171.69
1142;1062;98.7
1142;1059;68.63
1143;1061;60.14
1144;1145;122.31
1145;1150;285.67
1145;1146;302.82
1146;1147;105.39
1147;1150;566.26
1147;1146;105.39
1148;64346;4.91
1149;1144;63.3
1149;23059;597.2
1150;1264;75.7
1151;1152;141.46
1152;2571;217.51
1153;82;122.94
1153;1154;1045.27
1154;2584;490.81
1154;2584;270.2
1154;1153;1045.27
1155;18184;61.81
1156;69;864.01
1156;74;323.15
1157;20131;29.87
1157;1158;78.3
1157;20130;209.55
1158;1156;59.63
1158;64989;583.0
1159;1157;380.53
1159;74;166.64
1160;18420;76.27
1161;18422;45.02
1161;4178;205.63
1162;29228;20.85
1162;63045;10.8
1163;44340;132.89
1163;1201;56.67
1164;1651;50.01
1164;20320;103.41
1165;63061;14.13
1165;20870;526.35
1166;1181;334.74
1167;1168;71.2
1168;662;302.04
1168;1169;162.88
1169;20870;28.13
1169;72;321.3
1169;1170;42.45
1170;1182;16.22
1170;1171;86.39
1171;1184;130.39
1171;94;149.72
1172;29843;46.53
1172;2138;76.85
1173;50511;70.76
1173;29841;163.39
1174;42620;87.51
1174;50512;53.59
1175;29844;284.59
1175;1177;135.37
1176;1179;77.72
1176;65031;443.85
1177;1178;88.0
1177;1180;40.28
1178;382;249.36
1179;2700;93.48
1180;1176;127.53
1181;63061;546.12
1182;1181;15.79
1182;1186;335.9
1183;1186;11.4
1183;1187;8.53
1184;1183;120.58
1185;18404;133.23
1186;1166;12.0
1186;65030;7.81
1187;1955;189.74
1187;1185;175.41
1188;1191;67.17
1188;1189;111.58
1189;380;356.65
1190;1189;86.2
1190;1191;106.08
1191;2125;77.46
1192;1194;93.78
1193;29837;55.18
1194;1193;181.27
1194;53375;118.64
1195;29839;105.31
1196;1193;156.95
1196;53375;262.6
1197;1217;251.74
1198;378;153.12
1199;1198;115.44
1199;1192;107.65
1200;50482;47.18
1200;1207;33.19
1201;379;420.14
1202;6644;148.02
1203;43946;7.61
1203;2128;155.35
1204;6889;262.15
1204;53687;168.74
1205;1216;84.37
1206;20871;21.69
1206;43417;100.4
1207;1199;104.02
1207;1205;45.74
1207;50482;41.81
1208;1214;50.61
1208;1206;19.2
1209;18186;285.56
1210;1211;94.44
1210;20890;429.26
1211;1212;14.89
1211;2126;195.55
1212;54272;86.37
1212;1983;79.08
1213;50479;10.72
1213;50480;22.37
1214;1215;13.13
1215;50481;16.14
1215;15676;103.77
1215;1242;169.2
1216;50479;17.23
1216;1215;16.34
1216;43091;14.93
1217;1216;19.23
1217;1213;15.02
1218;64955;22.34
1218;1220;29.44
1219;52179;26.58
1219;1220;14.44
1220;52180;40.82
1221;1222;17.64
1221;44528;118.99
1222;25309;139.4
1223;1225;85.89
1223;1195;90.28
1224;1225;52.34
1224;43090;114.5
1224;1195;102.0
1225;1218;112.16
1226;1228;17.15
1226;1230;130.09
1227;60269;12.55
1227;25503;16.78
1227;25504;21.89
1228;25505;139.02
1228;1229;18.59
1229;1233;103.73
1229;1208;153.27
1230;2120;46.32
1230;53686;277.24
1231;25506;180.3
1231;1235;84.6
1232;41420;42.71
1233;1240;71.2
1234;48134;107.11
1234;1227;95.32
1235;1234;13.98
1235;1238;70.58
1236;1237;34.28
1237;1846;139.11
1237;17872;47.08
1238;1239;13.95
1238;1655;83.82
1239;48135;107.8
1239;1234;70.06
1240;1241;203.42
1240;1653;82.42
1241;1242;99.98
1241;1208;182.54
1242;20320;55.66
1242;1651;108.45
1243;62028;4.28
1244;56736;194.19
1244;997;72.98
1245;1246;52.02
1246;53687;11.31
1246;1245;52.02
1246;55385;181.99
1247;408;152.91
1248;40477;80.5
1248;40482;53.5
1249;59411;156.77
1249;40481;70.34
1250;1843;117.05
1250;4154;9.55
1251;1252;39.12
1251;649;46.5
1252;1253;114.57
1252;4155;153.56
1253;40644;90.13
1253;2110;97.1
1254;65023;3.67
1255;694;1441.22
1256;21499;103.89
1257;48525;17.27
1257;425;19.67
1258;19303;173.38
1258;1259;88.31
1259;1256;19.61
1259;40736;75.03
1260;42610;10.94
1260;42611;51.09
1261;1262;188.16
1262;1263;230.54
1262;1263;246.19
1262;1261;188.16
1263;1262;230.54
1263;1262;246.19
1263;1264;156.48
1264;1148;411.62
1264;1263;156.48
1265;42072;230.75
1265;48939;75.23
1265;18566;162.61
1266;18576;123.16
1266;18574;257.26
1267;64813;38.85
1267;18578;27.42
1268;21862;85.31
1268;42843;272.3
1269;8848;162.05
1269;8849;83.98
1270;38797;197.36
1270;18599;108.66
1271;44517;82.61
1271;44900;194.94
1272;18862;117.98
1272;60896;277.61
1272;18861;75.27
1273;38801;28.06
1273;60895;37.9
1274;18585;110.08
1274;59810;20.93
1275;8846;81.81
1275;58950;86.5
1276;42076;8.27
1276;4182;259.62
1277;44899;8.44
1277;2645;194.78
1277;50419;128.99
1278;18462;10.96
1278;65211;56.74
1279;8845;40.8
1280;8852;57.32
1280;18488;240.57
1281;20096;124.26
1281;1282;119.76
1282;20089;58.13
1282;42761;239.71
1283;6648;36.28
1284;42080;94.64
1285;1283;263.92
1286;20092;21.2
1286;42490;52.24
1287;38796;323.33
1287;44905;100.34
1288;18608;175.85
1288;18611;61.96
1289;43554;47.34
1289;55081;14.94
1290;64768;9.85
1290;19191;101.85
1291;18115;110.15
1291;18129;183.77
1292;6657;138.55
1293;22783;9.16
1293;1294;174.0
1294;42768;87.54
1294;1299;136.81
1295;18875;92.66
1296;24280;43.2
1297;18885;50.58
1298;18904;14.87
1298;18883;111.95
1299;1300;286.68
1299;18581;57.25
1300;18244;261.69
1300;24132;99.56
1301;25518;102.03
1301;1293;122.47
1302;18901;22.12
1303;1297;49.14
1303;18650;55.28
1303;18649;68.1
1304;21875;152.21
1304;24137;229.97
1305;21420;11.28
1305;1308;96.97
1306;18591;31.63
1307;26476;72.78
1307;18889;158.75
1308;63329;7.67
1308;21860;62.25
1309;26481;63.73
1309;26483;127.67
1310;20891;49.47
1310;18465;56.3
1310;26472;39.37
1311;38531;17.88
1311;26502;193.11
1311;38530;46.14
1312;49311;21.88
1312;38809;257.97
1313;26478;110.36
1313;44565;347.82
1313;41437;75.53
1314;42158;434.48
1314;23;190.49
1315;40796;186.07
1316;10899;109.22
1317;1316;95.62
1317;50449;56.57
1318;42501;151.1
1318;1317;36.01
1319;62053;8.55
1319;25569;15.69
1320;42944;32.25
1320;25559;349.67
1320;2104;51.16
1321;2103;123.88
1321;40616;62.26
1322;40491;78.24
1322;4063;121.5
1323;1322;79.82
1323;40490;146.53
1324;21459;117.07
1324;40485;177.93
1325;47080;48.45
1325;47121;179.39
1326;47006;46.88
1326;47056;177.61
1327;47039;146.13
1327;46987;100.06
1328;28510;256.42
1328;46951;107.2
1329;28489;57.96
1329;28482;103.6
1330;44519;113.92
1330;4184;16.73
1331;49249;202.02
1331;8900;130.09
1332;40640;103.34
1332;8895;63.5
1333;4192;50.15
1334;2684;56.61
1335;18893;60.52
1335;2686;15.01
1336;18890;181.21
1336;18222;11.17
1337;1343;152.47
1338;827;585.42
1339;1394;2203.54
1340;46533;509.96
1340;1337;84.21
1341;46535;22.61
1341;46534;17.61
1342;1341;11.25
1342;46532;32.43
1343;1344;180.76
1343;1338;186.95
1344;1338;155.15
1344;1345;244.83
1345;1346;33.06
1345;1344;244.83
1346;1350;431.54
1347;1345;44.47
1347;1346;30.96
1348;1390;128.67
1349;1347;700.55
1349;1350;418.84
1350;18428;162.32
1351;18431;512.73
1352;1351;74.17
1352;18425;75.13
1353;1366;74.44
1353;50513;73.89
1354;1355;232.8
1354;1356;20.24
1355;1357;19.2
1355;46535;710.45
1356;1354;20.24
1356;18435;207.04
1357;1356;231.93
1357;1361;217.93
1357;1355;19.2
1358;68447;18.86
1358;68448;15.28
1359;1365;186.91
1359;1360;58.58
1360;18429;650.62
1361;1357;217.93
1361;1363;270.05
1361;1362;174.86
1362;1364;236.55
1362;1367;460.55
1362;42943;36.12
1362;1361;174.86
1363;1361;270.05
1364;1362;236.55
1364;68448;238.57
1364;1365;310.94
1365;1364;310.94
1365;63087;131.62
1366;1349;548.35
1367;20013;43.22
1367;59615;73.18
1367;1362;460.55
1368;29212;54.36
1368;29215;29.16
1369;1348;174.88
1369;1381;176.44
1370;1369;107.99
1371;1370;133.48
1371;1372;80.64
1372;50517;112.23
1373;1370;86.78
1373;1372;78.87
1374;1373;18.47
1375;1374;69.01
1375;55841;612.08
1376;1375;43.84
1377;1376;524.71
1377;1397;19.83
1378;1396;62.28
1379;1378;106.1
1379;1380;62.22
1380;50516;128.26
1381;1393;24.53
1382;29214;59.39
1383;43175;8.36
1384;1385;459.14
1385;18103;299.03
1386;62253;42.83
1387;68749;527.43
1388;1389;352.88
1388;447;162.19
1389;1386;144.25
1389;1387;93.05
1390;50513;119.06
1390;1366;83.16
1391;1392;179.46
1391;37352;601.91
1392;29215;62.91
1392;1393;111.55
1393;1382;153.82
1394;1382;173.73
1394;1402;93.07
1395;159;370.16
1396;1377;70.66
1396;41837;953.05
1396;68460;17.75
1397;68460;70.49
1398;1378;18.45
1398;1380;98.41
1399;1400;286.07
1400;1401;135.14
1400;1401;54.82
1401;1379;103.82
1402;29213;471.32
1402;62252;242.77
1403;1395;68.34
1404;29213;75.01
1404;50463;152.32
1405;45601;37.73
1405;45597;68.71
1406;42385;365.28
1406;1403;1302.35
1407;64733;61.86
1407;45426;101.82
1408;1421;445.27
1408;1420;254.14
1409;1415;115.48
1409;1458;281.56
1410;1407;147.87
1411;1410;855.13
1411;42395;209.38
1412;1413;256.64
1413;42392;517.79
1413;1414;38.12
1414;1411;180.16
1415;1416;93.57
1416;2482;59.88
1416;2483;94.06
1417;1415;83.53
1417;45425;230.24
1418;48685;61.19
1418;1419;221.21
1419;1418;221.21
1419;42381;51.46
1420;4268;528.51
1420;43113;741.93
1421;1422;206.56
1422;4263;270.72
1422;4120;22.11
1422;64746;287.41
1423;45385;47.24
1423;1596;78.57
1423;1424;44.72
1424;1599;21.07
1425;17488;67.0
1425;50403;61.99
1426;1609;18.9
1426;1427;41.18
1427;64819;200.24
1428;1454;263.92
1429;17170;101.57
1430;17200;73.05
1430;43192;95.51
1431;1432;305.54
1431;4111;250.3
1432;1457;42.08
1432;1433;63.38
1433;1434;107.55
1434;17691;106.44
1434;1435;87.61
1435;64819;34.54
1435;1436;48.84
1436;48020;18.71
1437;48021;8.22
1437;1605;52.93
1438;4249;27.41
1438;1423;79.26
1439;1438;87.52
1440;1439;44.09
1441;40463;270.35
1442;1459;235.46
1442;43137;52.36
1443;43136;23.65
1443;1442;64.75
1444;1433;53.25
1444;1457;38.03
1445;17579;136.76
1445;1431;72.15
1446;17573;138.6
1446;18101;231.69
1447;40460;13.26
1448;17138;22.34
1449;1450;13.98
1449;17164;256.24
1450;5383;30.54
1450;1428;88.49
1451;1452;29.22
1451;1428;109.72
1452;68458;22.6
1452;1451;29.22
1453;40462;32.86
1453;19919;39.7
1454;1448;44.1
1454;17131;57.76
1455;43148;20.94
1455;22061;16.09
1456;43150;20.47
1456;64817;15.23
1457;17608;20.74
1458;64733;66.25
1458;45426;82.26
1459;1442;235.46
1459;43088;27.37
1460;17458;167.6
1460;43089;26.01
1461;18106;17.06
1461;5435;12.45
1461;1462;364.05
1462;17435;30.08
1462;17454;138.51
1462;1461;364.05
1463;17547;133.41
1463;1464;96.35
1464;4200;32.64
1464;1465;106.85
1464;1463;96.35
1465;1463;49.23
1465;1466;169.91
1466;17640;177.38
1466;19874;139.65
1466;1465;169.91
1467;47688;116.8
1467;68443;75.68
1468;17439;55.77
1468;1472;44.16
1469;62615;7.35
1469;17439;243.34
1470;62615;563.98
1470;17158;154.12
1470;1471;369.49
1471;1476;87.66
1471;1470;369.49
1471;19890;1453.12
1472;1467;85.69
1472;17442;116.42
1473;68442;18.0
1473;1468;231.3
1474;5381;79.3
1474;45595;54.59
1474;1475;130.32
1474;1476;136.48
1475;17164;30.85
1475;19878;84.94
1475;1474;130.32
1476;1471;87.66
1476;5380;73.39
1476;1474;136.48
1477;68459;34.58
1477;17133;615.73
1477;19938;193.76
1478;1479;329.78
1478;19919;406.22
1478;18063;162.12
1479;1480;41.01
1479;1478;329.78
1480;1481;241.2
1481;1482;51.94
1481;1487;27.92
1482;1483;96.9
1482;1487;52.42
1483;1482;96.9
1483;19914;216.97
1483;1617;116.54
1484;19914;15.32
1484;1616;135.9
1484;1485;154.28
1485;1616;209.17
1485;1486;182.5
1485;1484;154.28
1486;1627;171.55
1486;1611;376.6
1486;1485;182.5
1487;1488;21.81
1488;19906;41.29
1488;1489;170.4
1489;17743;147.34
1490;17422;154.42
1490;1491;87.92
1491;1497;54.37
1491;17424;197.74
1491;17277;59.91
1492;40713;28.68
1492;1493;66.72
1493;1523;16.74
1493;40713;72.31
1494;17628;79.86
1494;1495;48.65
1495;1496;162.03
1495;17424;51.24
1496;1497;35.58
1496;17630;80.24
1497;17622;149.08
1498;4160;185.0
1499;1510;32.21
1499;1500;23.91
1500;52268;35.2
1501;1500;32.3
1501;1510;34.25
1502;17613;75.86
1502;17627;73.39
1502;17615;216.57
1503;17618;80.18
1503;17625;74.56
1503;1502;229.39
1504;48125;28.53
1504;48126;175.23
1505;17682;9.08
1506;1518;24.03
1506;69298;16.09
1507;63097;14.65
1507;64314;164.7
1508;1601;20.43
1508;68444;9.71
1508;1507;240.37
1509;1600;74.29
1509;1508;110.17
1510;1494;204.54
1511;1512;297.49
1512;17616;37.03
1512;64320;27.49
1513;17614;75.93
1513;17612;249.88
1514;1505;119.09
1514;1515;145.39
1515;64315;92.21
1516;19725;180.05
1516;29759;110.06
1517;40459;45.86
1517;4122;54.28
1518;69299;5.5
1518;1515;48.12
1519;17411;116.06
1519;1520;30.63
1520;17737;128.21
1520;1519;30.63
1520;1521;20.38
1521;17736;40.06
1522;1528;44.94
1522;1527;49.46
1523;17282;94.62
1523;1493;16.74
1523;17283;78.62
1523;17287;194.85
1524;1549;35.26
1524;17287;196.06
1525;68438;9.8
1525;17409;9.43
1526;43143;40.24
1526;1535;32.1
1527;1528;56.76
1527;17713;203.86
1528;1529;58.17
1529;68439;78.21
1529;17414;85.65
1530;17397;28.9
1530;68609;7.35
1530;17409;247.41
1531;1532;67.34
1531;17771;56.76
1531;1560;178.06
1532;17757;131.61
1532;17767;36.77
1532;1531;67.34
1533;17773;15.58
1533;17760;28.5
1533;17759;171.65
1534;43224;432.88
1534;15632;58.01
1534;17763;71.45
1535;17416;16.62
1536;17417;58.81
1536;43185;36.81
1537;19864;6.98
1538;1526;80.63
1538;17741;745.47
1539;1538;218.8
1540;68475;13.71
1540;17744;356.93
1541;1537;23.72
1541;43142;48.77
1542;18030;45.19
1542;18028;37.8
1543;1526;31.37
1543;64756;245.44
1544;68476;35.67
1544;1539;30.88
1545;17288;49.61
1545;19761;63.01
1545;43188;145.54
1545;59827;56.7
1546;19764;31.11
1546;68405;10.61
1547;43188;10.9
1547;43189;13.17
1548;1524;51.21
1548;1547;62.78
1548;1550;391.69
1549;1548;39.27
1549;1524;35.26
1549;17411;109.4
1550;20015;68.88
1550;17410;116.7
1550;1548;391.69
1550;17402;94.04
1551;20015;195.51
1551;17399;96.67
1551;1552;237.42
1551;17398;114.34
1552;1565;33.64
1552;1564;24.88
1552;1551;237.42
1553;17816;67.33
1553;1554;25.51
1554;17767;42.16
1554;48022;22.83
1555;17816;42.51
1555;1560;58.34
1555;1556;107.08
1556;1557;121.87
1556;17801;78.91
1556;1555;107.08
1557;1556;121.87
1557;64441;122.35
1557;1568;82.94
1558;64440;8.61
1558;17809;83.35
1558;17400;46.18
1559;17809;52.41
1559;15627;117.78
1560;1561;17.98
1560;1555;58.34
1560;1531;178.06
1561;1562;65.15
1561;1560;17.98
1561;1569;75.06
1562;1563;26.52
1562;1561;65.15
1563;1564;91.1
1563;1562;26.52
1563;17398;237.4
1564;1552;24.88
1564;1563;91.1
1564;1568;87.71
1565;1566;59.62
1565;1552;33.64
1566;44623;134.25
1566;1565;59.62
1566;17371;64.65
1566;17392;67.13
1567;44624;70.74
1567;19969;197.67
1567;17385;84.05
1568;1564;87.71
1568;1569;94.89
1568;20039;103.35
1568;1557;82.94
1569;1568;94.89
1569;1562;45.79
1570;15633;140.31
1570;20037;83.91
1570;15617;92.34
1571;52266;7.7
1571;20037;56.42
1571;18097;153.83
1572;18097;125.32
