id;y;x
886;-23.0002917;-43.3555547
887;-22.9996513;-43.3553531
888;-22.9996469;-43.3555324
889;-22.999827;-43.3568544
890;-23.0001268;-43.3581716
891;-23.0003796;-43.3528726
892;-23.0000019;-43.3476983
893;-22.9998043;-43.3484552
894;-23.0004287;-43.3498178
895;-22.9999413;-43.3430433
896;-23.000046;-43.3441936
897;-23.0004894;-43.3458508
898;-23.0000102;-43.3386397
899;-23.0006428;-43.3389556
900;-23.0005861;-43.3398112
901;-22.9999648;-43.3395202
902;-23.005435;-43.318377
903;-23.0048586;-43.3194177
904;-23.0043351;-43.3223037
905;-23.0032198;-43.3249913
906;-23.0024477;-43.3252227
907;-23.0021483;-43.3259703
908;-23.0020094;-43.3267736
909;-23.0016903;-43.3283783
910;-23.0007978;-43.3301345
911;-23.0004836;-43.3314534
912;-23.0009701;-43.3335066
913;-23.0008848;-43.3323272
914;-23.0002935;-43.3340934
915;-23.0009357;-43.3341355
916;-23.0001287;-43.3859286
917;-23.0001413;-43.3879901
918;-22.9998969;-43.3971926
919;-22.9996448;-43.4055588
920;-22.999591;-43.4060413
921;-22.9995197;-43.407502
922;-23.0004964;-43.4170212
923;-23.0011442;-43.4196335
924;-23.0047968;-43.4306412
925;-23.005174;-43.4319887
926;-23.0055066;-43.4326579
927;-23.0003115;-43.3721111
928;-23.0059445;-43.4324111
929;-22.9999133;-43.3727883
930;-23.0001174;-43.3738267
931;-23.0001478;-43.3758339
932;-22.9999503;-43.3765675
933;-22.9999836;-43.3778818
934;-23.0006719;-43.3780984
935;-23.0006694;-43.3786214
936;-23.0002444;-43.3803861
937;-23.0005255;-43.3810045
938;-23.0001477;-43.3866651
939;-23.0006033;-43.386145
940;-23.0008315;-43.3870559
941;-23.0007947;-43.3880796
942;-23.0005095;-43.3911735
943;-23.0007169;-43.3902441
944;-23.0000952;-43.3898075
945;-23.0002876;-43.3903315
946;-22.9999651;-43.3952232
947;-23.0005725;-43.3956776
948;-23.0004157;-43.3952424
949;-22.9999244;-43.3964732
950;-23.0001338;-43.396779
951;-23.0005466;-43.3966854
952;-23.0005317;-43.3972192
953;-23.0003242;-43.3992023
954;-23.0005169;-43.3984879
955;-23.0000087;-43.4007188
956;-22.9998293;-43.4052955
957;-23.0002848;-43.4066528
958;-23.0001108;-43.4060821
959;-23.0002681;-43.4075279
960;-23.0002378;-43.4084612
961;-23.0000361;-43.4080095
962;-22.9996957;-43.4080038
963;-23.0000314;-43.4101464
964;-23.0002274;-43.4094502
965;-22.9997632;-43.4102399
966;-22.9995817;-43.4097098
967;-23.0013607;-43.4180412
968;-23.0015107;-43.418587
969;-23.0009099;-43.4187263
970;-23.0020432;-43.4208171
971;-23.0018967;-43.4199683
972;-23.0014804;-43.4201879
973;-23.0004223;-43.41616
974;-23.0010104;-43.416534
975;-23.0006833;-43.4157503
976;-23.0029343;-43.4249432
977;-23.0034616;-43.4246739
978;-23.0030758;-43.4235686
979;-23.002797;-43.42305
980;-23.0024663;-43.423579
981;-23.0034195;-43.4264713
982;-23.0037303;-43.4269622
983;-23.0043305;-43.4287421
984;-23.0043849;-43.4294122
985;-23.0053906;-43.4304783
986;-23.0055724;-43.4310459
987;-23.0049691;-43.4312581
988;-23.0049709;-43.429234
989;-23.004587;-43.4285246
990;-22.9827121;-43.19449
991;-22.8993151;-43.2101216
992;-22.9092142;-43.2092868
993;-22.9081097;-43.2094862
994;-22.9051568;-43.2095127
995;-22.9029446;-43.2098194
996;-22.9020267;-43.2097175
997;-22.9099776;-43.1682323
998;-22.9580065;-43.1853044
999;-22.9195868;-43.1940874
1000;-22.9192259;-43.19422
1001;-22.9131659;-43.1946964
1002;-22.9167025;-43.1939681
1003;-22.9150446;-43.1941684
1004;-22.9074287;-43.199067
1005;-22.9060792;-43.1986938
1006;-22.8990267;-43.2005495
1007;-22.9003073;-43.2028613
1008;-22.9003018;-43.2048621
1009;-22.9000103;-43.2064413
1010;-22.8982756;-43.2021882
1011;-22.8982162;-43.2020481
1012;-22.8975455;-43.2003821
1013;-22.8970699;-43.2025961
1014;-22.8971368;-43.2027569
1015;-22.9050607;-43.2081652
1016;-22.8983633;-43.2057724
1017;-22.8995397;-43.2052287
1018;-22.9044291;-43.2081932
1019;-22.9057212;-43.2094731
1020;-22.908001;-43.2093278
1021;-22.9055467;-43.207498
1022;-22.9041777;-43.2064826
1023;-22.9036802;-43.2061211
1024;-22.898728;-43.2033037
1025;-22.9000824;-43.2024175
1026;-22.9075795;-43.2193022
1027;-22.9075002;-43.2176922
1028;-22.9071129;-43.2133886
1029;-22.9068683;-43.2140552
1030;-22.9068776;-43.2101158
1031;-22.9071397;-43.2101013
1032;-22.9108421;-43.2137914
1033;-22.9105408;-43.2159505
1034;-22.9099582;-43.2068849
1035;-22.9102459;-43.2075695
1036;-22.9103079;-43.2112796
1037;-22.9107034;-43.212538
1038;-22.9106446;-43.2153518
1039;-22.9099579;-43.2205193
1040;-22.9120356;-43.2182702
1041;-22.9107285;-43.2233464
1042;-22.9112184;-43.2168205
1043;-22.9117267;-43.2153407
1044;-22.9110178;-43.2132611
1045;-22.9109378;-43.2124553
1046;-22.9116642;-43.2145228
1047;-22.9110379;-43.2083992
1048;-22.9116654;-43.2093953
1049;-22.9109622;-43.2134999
1050;-22.9118985;-43.2095457
1051;-22.9112136;-43.2082096
1052;-22.9108819;-43.2069258
1053;-22.9105755;-43.2068709
1054;-22.9535926;-43.1672762
1055;-22.9518496;-43.1678326
1056;-22.954482;-43.1676102
1057;-22.9526279;-43.1727629
1058;-22.9533055;-43.1710444
1059;-22.9536269;-43.1700422
1060;-22.9543655;-43.167565
1061;-22.9528684;-43.1691134
1062;-22.9525238;-43.1701393
1063;-22.951845;-43.1693116
1064;-22.9513769;-43.1686926
1065;-22.9510068;-43.1681974
1066;-22.9482836;-43.1639844
1067;-22.9438136;-43.1593837
1068;-22.9434104;-43.1606663
1069;-22.9433764;-43.1613337
1070;-22.9440518;-43.1624594
1071;-22.9454286;-43.1634102
1072;-22.9465579;-43.1633975
1073;-22.9471209;-43.1630825
1074;-22.9477156;-43.1627251
1075;-22.948496;-43.1636733
1076;-22.9443154;-43.1619669
1077;-22.9463129;-43.1618121
1078;-22.9448924;-43.1609065
1079;-22.9457318;-43.1628724
1080;-22.9012363;-43.2013012
1081;-22.9003999;-43.2041151
1082;-22.9013905;-43.2042183
1083;-22.9024773;-43.2038058
1084;-22.9011325;-43.2038447
1085;-22.9014389;-43.20292
1086;-22.901318;-43.2020936
1087;-22.9009734;-43.2041835
1088;-22.9024506;-43.199759
1089;-22.9045745;-43.198838
1090;-22.9013709;-43.1895733
1091;-22.9003054;-43.1879269
1092;-22.8998908;-43.1873162
1093;-22.9037984;-43.197349
1094;-22.9048448;-43.2015145
1095;-22.9050461;-43.2019624
1096;-22.9056027;-43.2017318
1097;-22.9030374;-43.2020254
1098;-22.9032483;-43.1996063
1099;-22.9031691;-43.1992901
1100;-22.903535;-43.1998149
1101;-22.9033623;-43.1992024
1102;-22.9038314;-43.199927
1103;-22.9036242;-43.199122
1104;-22.9043463;-43.200748
1105;-22.9039417;-43.1990173
1106;-22.9039082;-43.2046761
1107;-22.9046599;-43.2045662
1108;-22.9054211;-43.2054801
1109;-22.903518;-43.2038641
1110;-22.902232;-43.2018431
1111;-22.9031678;-43.2031231
1112;-22.903455;-43.2029636
1113;-22.9056354;-43.2047211
1114;-22.9056127;-43.2054506
1115;-22.9035452;-43.203101
1116;-22.9064035;-43.2063014
1117;-22.9060313;-43.2040821
1118;-22.9050307;-43.2033619
1119;-22.9043697;-43.2031916
1120;-22.9058892;-43.202668
1121;-22.9055181;-43.2028898
1122;-22.9522917;-43.1683983
1123;-22.9789326;-43.2183581
1124;-22.9813406;-43.2238845
1125;-22.9870176;-43.2224561
1126;-22.9789901;-43.2242113
1127;-22.9812452;-43.2229668
1128;-22.9822693;-43.222744
1129;-22.9804456;-43.2221655
1130;-22.9821137;-43.2219059
1131;-22.984054;-43.2215264
1132;-22.9867739;-43.2209967
1133;-22.9819645;-43.2210065
1134;-22.9818555;-43.2201537
1135;-22.9866134;-43.2195765
1136;-22.9817186;-43.2190875
1137;-22.9824317;-43.2236427
1138;-22.9826725;-43.2246445
1139;-22.9832469;-43.2265036
1140;-22.9798663;-43.2227728
1141;-22.9792001;-43.2195302
1142;-22.9532187;-43.1695395
1143;-22.952513;-43.1686707
1144;-22.956988;-43.1778172
1145;-22.9580864;-43.177753
1146;-22.9580585;-43.1759799
1147;-22.957316;-43.1753547
1148;-22.9646092;-43.1802464
1149;-22.9564287;-43.1777032
1150;-22.9605092;-43.1786357
1151;-22.955944;-43.1772519
1152;-22.9546997;-43.1774322
1153;-22.9271878;-43.1793422
1154;-22.9274236;-43.1822448
1155;-22.9220115;-43.176928
1156;-22.922308;-43.1801373
1157;-22.9210901;-43.1803814
1158;-22.921788;-43.1802795
1159;-22.9205095;-43.1767309
1160;-22.917161;-43.1771842
1161;-22.9192286;-43.1770983
1162;-22.9143419;-43.1781176
1163;-22.9148848;-43.1749244
1164;-22.9122833;-43.1734948
1165;-22.9254561;-43.1729548
1166;-22.9332154;-43.1744051
1167;-22.9277709;-43.1737825
1168;-22.9283845;-43.173981
1169;-22.929803;-43.1743764
1170;-22.9301829;-43.174417
1171;-22.9309541;-43.174519
1172;-22.9384788;-43.1737061
1173;-22.9433825;-43.175476
1174;-22.9435888;-43.1741034
1175;-22.9387114;-43.1710023
1176;-22.9370654;-43.1733111
1177;-22.9379753;-43.1720104
1178;-22.9375742;-43.171632
1179;-22.9373736;-43.173923
1180;-22.9377948;-43.1723511
1181;-22.9302192;-43.1741069
1182;-22.9302009;-43.1742598
1183;-22.9332076;-43.1746335
1184;-22.932126;-43.1745635
1185;-22.9340221;-43.176146
1186;-22.9332113;-43.1745222
1187;-22.9332843;-43.174632
1188;-22.9212266;-43.1734263
1189;-22.9207541;-43.1728886
1190;-22.9202637;-43.1735404
1191;-22.9208171;-43.1739085
1192;-22.9109976;-43.1697214
1193;-22.9116743;-43.1694802
1194;-22.9116978;-43.1692194
1195;-22.911208;-43.1689042
1196;-22.9119331;-43.1709865
1197;-22.9107252;-43.1699611
1198;-22.9117294;-43.1706675
1199;-22.9109498;-43.1707549
1200;-22.9113668;-43.1720058
1201;-22.9153339;-43.174742
1202;-22.9132553;-43.1803127
1203;-22.9140661;-43.1778809
1204;-22.9065641;-43.1730706
1205;-22.9108197;-43.1717231
1206;-22.9094658;-43.1722179
1207;-22.9112234;-43.1717218
1208;-22.9095964;-43.1723404
1209;-22.9146835;-43.1762106
1210;-22.9186209;-43.1753254
1211;-22.9192734;-43.1759155
1212;-22.9193756;-43.1760094
1213;-22.9099163;-43.1718567
1214;-22.9100247;-43.1721735
1215;-22.9101388;-43.1721404
1216;-22.9101009;-43.1719863
1217;-22.910044;-43.171809
1218;-22.9093658;-43.1694437
1219;-22.90926;-43.1697728
1220;-22.9093831;-43.169728
1221;-22.907597;-43.1703152
1222;-22.9074798;-43.1701991
1223;-22.9105298;-43.1684375
1224;-22.9107126;-43.1693008
1225;-22.9103079;-43.1690664
1226;-22.9081855;-43.1724882
1227;-22.9070401;-43.1733479
1228;-22.9082374;-43.1726459
1229;-22.9082903;-43.172818
1230;-22.9070758;-43.1728901
1231;-22.9064301;-43.174457
1232;-22.9063929;-43.1772218
1233;-22.9086081;-43.17377
1234;-22.9072921;-43.1742374
1235;-22.9071731;-43.1742816
1236;-22.900689;-43.1767979
1237;-22.900389;-43.1768748
1238;-22.907377;-43.1749341
1239;-22.9074941;-43.1748852
1240;-22.9088302;-43.1744219
1241;-22.9105613;-43.1737811
1242;-22.9112883;-43.1732145
1243;-22.9156459;-43.1649811
1244;-22.9103635;-43.1677681
1245;-22.9052858;-43.1716172
1246;-22.9057441;-43.1717192
1247;-22.9679885;-43.1904185
1248;-22.9676231;-43.1899367
1249;-22.965973;-43.1895996
1250;-22.9369101;-43.1836654
1251;-22.942462;-43.1803155
1252;-22.942213;-43.1805852
1253;-22.9415522;-43.1814436
1254;-22.9408024;-43.1825926
1255;-22.9309649;-43.1857949
1256;-22.9874142;-43.2240307
1257;-22.9884783;-43.2277928
1258;-22.987153;-43.2233173
1259;-22.9872986;-43.2241654
1260;-22.9505052;-43.1817552
1261;-22.9592126;-43.175165
1262;-22.9600999;-43.1766826
1263;-22.9611298;-43.1785829
1264;-22.9611688;-43.1788175
1265;-22.9111616;-43.2425881
1266;-22.9156395;-43.2320692
1267;-22.9192487;-43.2335389
1268;-22.9246421;-43.2365302
1269;-22.9206843;-43.2173657
1270;-22.9181398;-43.2243661
1271;-22.9175709;-43.2454759
1272;-22.9252149;-43.221416
1273;-22.9219296;-43.2146855
1274;-22.9149096;-43.2201601
1275;-22.9238643;-43.218828
1276;-22.9161123;-43.2476911
1277;-22.9154034;-43.2439943
1278;-22.921574;-43.2205911
1279;-22.9218364;-43.2212518
1280;-22.9202626;-43.2163688
1281;-22.9167083;-43.2192985
1282;-22.9163183;-43.2182086
1283;-22.9246252;-43.2243347
1284;-22.9228598;-43.2224327
1285;-22.9222746;-43.224692
1286;-22.9208729;-43.2237026
1287;-22.9118693;-43.2223703
1288;-22.9147002;-43.2262473
1289;-22.9207191;-43.2275684
1290;-22.9224638;-43.2329409
1291;-22.924178;-43.2374494
1292;-22.9241262;-43.2419904
1293;-22.9247056;-43.2334983
1294;-22.9257106;-43.2347961
1295;-22.9244725;-43.2320608
1296;-22.9241324;-43.2404804
1297;-22.9312722;-43.2341375
1298;-22.9278397;-43.236296
1299;-22.9250588;-43.2358904
1300;-22.9269152;-43.2378329
1301;-22.9240115;-43.2344268
1302;-22.9268399;-43.2331297
1303;-22.9308936;-43.2343273
1304;-22.9259026;-43.2453882
1305;-22.932482;-43.2410885
1306;-22.9319495;-43.2371537
1307;-22.9337844;-43.2402603
1308;-22.9331755;-43.2416417
1309;-22.9345526;-43.2429258
1310;-22.9385096;-43.2471883
1311;-22.9412354;-43.2520394
1312;-22.9469459;-43.2567451
1313;-22.9388523;-43.2502022
1314;-22.9836202;-43.1950155
1315;-22.9767012;-43.2250779
1316;-22.9753434;-43.2275265
1317;-22.9748809;-43.2267391
1318;-22.9749306;-43.2263919
1319;-22.9820521;-43.2376247
1320;-22.9772127;-43.2307626
1321;-22.9764047;-43.2292256
1322;-22.9869354;-43.2275414
1323;-22.9866388;-43.2268313
1324;-22.9871338;-43.2318409
1325;-22.9226687;-43.6475015
1326;-22.9196098;-43.6415519
1327;-22.9192987;-43.6407956
1328;-22.9164196;-43.6306666
1329;-22.9162916;-43.6228202
1330;-22.923348;-43.2499505
1331;-22.9261105;-43.2483571
1332;-22.9244425;-43.2517839
1333;-22.9174739;-43.2629988
1334;-22.9228666;-43.2643115
1335;-22.9221576;-43.2645938
1336;-22.9226375;-43.2648838
1337;-22.8614759;-43.2321225
1338;-22.8598452;-43.2340343
1339;-22.8631073;-43.2354894
1340;-22.8620823;-43.2326067
1341;-22.8646792;-43.2291325
1342;-22.8645956;-43.2291944
1343;-22.8602293;-43.2325203
1344;-22.8588029;-43.2333382
1345;-22.8569936;-43.2346995
1346;-22.8567012;-43.2346408
1347;-22.8566605;-43.2349397
1348;-22.8465825;-43.2376452
1349;-22.8522537;-43.2335035
1350;-22.8553895;-43.2312389
1351;-22.8585428;-43.2290273
1352;-22.8584182;-43.2287197
1353;-22.8479951;-43.2360318
1354;-22.8646109;-43.2245671
1355;-22.8663295;-43.2232695
1356;-22.8645081;-43.2244041
1357;-22.8662257;-43.2231198
1358;-22.8606118;-43.2224509
1359;-22.8596376;-43.2201879
1360;-22.8593517;-43.2201106
1361;-22.8651426;-43.2213471
1362;-22.8642976;-43.2199087
1363;-22.8671979;-43.2199429
1364;-22.8624403;-43.221025
1365;-22.8606483;-43.2187329
1366;-22.848157;-43.2364824
1367;-22.8678593;-43.2176492
1368;-22.8454088;-43.2387987
1369;-22.8451624;-43.2372667
1370;-22.8446236;-43.2363899
1371;-22.8451365;-43.2354672
1372;-22.8444376;-43.2352632
1373;-22.8441611;-43.2357078
1374;-22.8440689;-43.2355579
1375;-22.843745;-43.2349834
1376;-22.8435206;-43.2346317
1377;-22.8408831;-43.2303861
1378;-22.8402225;-43.2293049
1379;-22.8395776;-43.228694
1380;-22.840042;-43.2283553
1381;-22.8447998;-43.2386166
1382;-22.8432782;-43.2391367
1383;-22.833432;-43.2389159
1384;-22.8330075;-43.2384044
1385;-22.8295422;-43.2360466
1386;-22.8489972;-43.2459469
1387;-22.8491445;-43.2469364
1388;-22.851113;-43.2477715
1389;-22.8499663;-43.2468632
1390;-22.847528;-43.2369213
1391;-22.845579;-43.2402295
1392;-22.8453837;-43.2392357
1393;-22.8445803;-43.2386388
1394;-22.8446806;-43.2395861
1395;-22.8404462;-43.2407954
1396;-22.8405377;-43.2298073
1397;-22.8410249;-43.2302808
1398;-22.8403489;-43.2291943
1399;-22.8407107;-43.22743
1400;-22.8385638;-43.2289682
1401;-22.8388147;-43.229278
1402;-22.8438508;-43.2394675
1403;-22.8400618;-43.2413158
1404;-22.8403651;-43.2402956
1405;-22.8325315;-43.2427038
1406;-22.8302418;-43.2366434
1407;-22.8250578;-43.2320488
1408;-22.8221136;-43.2293206
1409;-22.8225034;-43.2299962
1410;-22.8258507;-43.2332068
1411;-22.8208754;-43.2340671
1412;-22.8210936;-43.2332356
1413;-22.8197456;-43.2352681
1414;-22.819931;-43.2354954
1415;-22.8227314;-43.2310369
1416;-22.8221368;-43.2316739
1417;-22.8229168;-43.2316109
1418;-22.8089336;-43.25218
1419;-22.8077168;-43.2538874
1420;-22.8205773;-43.227485
1421;-22.8188586;-43.2274957
1422;-22.8170146;-43.2277391
1423;-22.8053704;-43.2110015
1424;-22.8054869;-43.2114189
1425;-22.8058272;-43.2099359
1426;-22.8048399;-43.2063656
1427;-22.8046484;-43.2060219
1428;-22.8158852;-43.187365
1429;-22.8120114;-43.1919397
1430;-22.8101596;-43.1951308
1431;-22.8060878;-43.1997194
1432;-22.8047007;-43.2022856
1433;-22.8042627;-43.2026812
1434;-22.80364;-43.2034543
1435;-22.8039153;-43.2042374
1436;-22.8041428;-43.2046446
1437;-22.8043699;-43.205694
1438;-22.8051865;-43.2102546
1439;-22.8051541;-43.2094054
1440;-22.8052806;-43.2090176
1441;-22.8073323;-43.2071109
1442;-22.8084131;-43.2074819
1443;-22.8078509;-43.2073771
1444;-22.8045242;-43.2029669
1445;-22.8059601;-43.2003558
1446;-22.8106677;-43.1948512
1447;-22.8120918;-43.1920168
1448;-22.8142069;-43.1892984
1449;-22.8165352;-43.1875034
1450;-22.8165607;-43.1873698
1451;-22.8165343;-43.1865723
1452;-22.8165397;-43.1862873
1453;-22.8169658;-43.1855279
1454;-22.8140533;-43.1890022
1455;-22.801212;-43.2017269
1456;-22.8012329;-43.2019256
1457;-22.8046926;-43.2026441
1458;-22.8243037;-43.231926
1459;-22.8101089;-43.2087149
1460;-22.810693;-43.2087813
1461;-22.8127411;-43.2077932
1462;-22.8155222;-43.2061949
1463;-22.8171589;-43.2033028
1464;-22.8177636;-43.2026414
1465;-22.8168497;-43.2029629
1466;-22.8155247;-43.202751
1467;-22.8188024;-43.201242
1468;-22.8189019;-43.2001707
1469;-22.8184527;-43.1972949
1470;-22.8195798;-43.1919265
1471;-22.8219735;-43.1894453
1472;-22.8186248;-43.2004284
1473;-22.8190925;-43.2021748
1474;-22.8201237;-43.188632
1475;-22.8189799;-43.1883585
1476;-22.8212837;-43.1890313
1477;-22.8165871;-43.1857128
1478;-22.8193395;-43.1826373
1479;-22.8205362;-43.1801731
1480;-22.8206059;-43.1797802
1481;-22.821276;-43.1777088
1482;-22.8216666;-43.1774308
1483;-22.8223822;-43.1768913
1484;-22.8237023;-43.1752088
1485;-22.8241021;-43.1737721
1486;-22.8253011;-43.1725677
1487;-22.821198;-43.1774866
1488;-22.8210019;-43.177489
1489;-22.8199791;-43.1784305
1490;-22.8004005;-43.1980853
1491;-22.8000905;-43.1973021
1492;-22.7975794;-43.1934014
1493;-22.7976522;-43.1927554
1494;-22.7983415;-43.1957928
1495;-22.7986339;-43.1961459
1496;-22.7995636;-43.197363
1497;-22.7997295;-43.1976598
1498;-22.8000027;-43.2005103
1499;-22.796924;-43.1941364
1500;-22.7967274;-43.1942135
1501;-22.796733;-43.1945166
1502;-22.7959102;-43.1984816
1503;-22.7964146;-43.2006508
1504;-22.7966322;-43.2019135
1505;-22.7965895;-43.2043952
1506;-22.7965667;-43.2055482
1507;-22.7964701;-43.2078094
1508;-22.7958645;-43.2100231
1509;-22.7952518;-43.2108667
1510;-22.7970204;-43.1944261
1511;-22.7962468;-43.1940308
1512;-22.7947313;-43.1964075
1513;-22.7939895;-43.1990958
1514;-22.7958323;-43.2039754
1515;-22.7962152;-43.2053296
1516;-22.7962601;-43.2089519
1517;-22.7950793;-43.2110109
1518;-22.7965698;-43.2053138
1519;-22.7993567;-43.1866467
1520;-22.799481;-43.1863801
1521;-22.799446;-43.186185
1522;-22.7988156;-43.1839333
1523;-22.7976732;-43.1925937
1524;-22.7983087;-43.1888438
1525;-22.7972643;-43.1840593
1526;-22.8030672;-43.1815253
1527;-22.7990121;-43.1835068
1528;-22.7985301;-43.1836891
1529;-22.7980256;-43.1838392
1530;-22.7954261;-43.1826746
1531;-22.7951535;-43.1817164
1532;-22.7951642;-43.1810596
1533;-22.7956422;-43.1790611
1534;-22.7939202;-43.1759442
1535;-22.8033308;-43.1816519
1536;-22.8038607;-43.181683
1537;-22.8060887;-43.1822022
1538;-22.8026659;-43.1809
1539;-22.8024157;-43.1789263
1540;-22.8021392;-43.1786956
1541;-22.8061284;-43.1819975
1542;-22.805416;-43.1814855
1543;-22.8033012;-43.1813607
1544;-22.8025773;-43.1787227
1545;-22.7962076;-43.1893086
1546;-22.7970891;-43.1904997
1547;-22.7975015;-43.1887095
1548;-22.7980162;-43.1884579
1549;-22.7983666;-43.1885056
1550;-22.7956538;-43.1856261
1551;-22.7940287;-43.1837434
1552;-22.7925374;-43.1820859
1553;-22.7950167;-43.1801476
1554;-22.7951916;-43.1802905
1555;-22.7940406;-43.1799833
1556;-22.7930889;-43.1800238
1557;-22.7920526;-43.1804107
1558;-22.7909178;-43.1809377
1559;-22.7899981;-43.1803592
1560;-22.7939895;-43.1805497
1561;-22.7938838;-43.1806824
1562;-22.7934617;-43.1811232
1563;-22.7932928;-43.1813058
1564;-22.7926956;-43.1819142
1565;-22.7923056;-43.1822968
1566;-22.7919229;-43.1827042
1567;-22.7905017;-43.1841572
1568;-22.7924303;-43.1811084
1569;-22.7932276;-43.1807784
1570;-22.7946052;-43.1736832
1571;-22.7944117;-43.1723307
1572;-22.7930431;-43.1702569
1573;-22.7918963;-43.1690953
1574;-22.7884687;-43.1625714
1575;-22.8171567;-43.1966383
1576;-22.8167905;-43.1957062
1577;-22.8151133;-43.1959935
1578;-22.8120498;-43.1940244
1579;-22.8121643;-43.1937229
1580;-22.8118961;-43.191417
1581;-22.8116752;-43.1911163
1582;-22.8108312;-43.1852391
1583;-22.8108968;-43.1849732
1584;-22.8112653;-43.1839114
1585;-22.8081853;-43.1826131
1586;-22.807316;-43.1816782
1587;-22.8069566;-43.181533
1588;-22.810046;-43.1840277
1589;-22.8107595;-43.1849764
1590;-22.8101755;-43.1836251
1591;-22.7990084;-43.174046
1592;-22.7967825;-43.1727266
1593;-22.7962918;-43.1727485
1594;-22.7924941;-43.1684831
1595;-22.7898235;-43.1632286
1596;-22.8046824;-43.2111758
1597;-22.8046224;-43.2115191
1598;-22.8045211;-43.2123305
1599;-22.8055492;-43.211613
1600;-22.7959134;-43.2109677
1601;-22.7960403;-43.2100812
1602;-22.8022982;-43.209427
